date,state,district,pincode,enrol_0_5,enrol_5_17,enrol_18_plus,bio_update_child,bio_update_adult,demo_update_child,demo_update_adult,suspicion_score
2025-09-23,Karnataka,Vijayapura,586120,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,Assam,Nalbari,781126,4.0,0.0,0.0,16.0,2.0,6.0,18.0,2.0
2025-10-21,Punjab,Ludhiana,141401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-21,Karnataka,Mandya,571810,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-20,Punjab,Tarn Taran,143419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-26,Andhra Pradesh,Chittoor,517001,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0
2025-12-07,Gujarat,Rajkot,360370,0.0,0.0,0.0,6.0,6.0,1.0,19.0,6.0
2025-11-06,Uttar Pradesh,Sultanpur,227809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-12,Tamil Nadu,Dindigul,624001,0.0,0.0,0.0,9.0,26.0,5.0,14.0,26.0
2025-11-07,Karnataka,Bangalore Rural,562132,3.0,0.0,0.0,0.0,2.0,0.0,11.0,2.0
2025-12-11,Kerala,Thrissur,680682,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0
2025-12-11,West Bengal,Hooghly,712429,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0
2025-09-19,Uttar Pradesh,Varanasi,221311,1.0,3.0,0.0,65.0,8.0,6.0,47.0,8.0
2025-10-13,Gujarat,Jamnagar,361008,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-06-01,Kerala,Malappuram,676523,0.0,0.0,0.0,125.0,111.0,0.0,0.0,111.0
2025-09-17,Uttar Pradesh,Agra,283121,1.0,0.0,0.0,36.0,4.0,5.0,20.0,4.0
2025-11-06,Assam,Jorhat,785104,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2025-09-15,Uttar Pradesh,Budaun,243639,15.0,9.0,0.0,76.0,16.0,14.0,76.0,16.0
2025-11-07,Odisha,Jharsuguda,768218,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
2025-12-23,Madhya Pradesh,Rewa,486446,2.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
2025-09-15,Uttar Pradesh,Gautam Buddha Nagar,201310,4.0,4.0,0.0,10.0,11.0,7.0,48.0,11.0
2025-10-21,Maharashtra,Ratnagiri,416707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-12-24,West Bengal,Bankura,722180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,Madhya Pradesh,Hoshangabad,461775,3.0,3.0,0.0,35.0,44.0,1.0,4.0,44.0
2025-10-18,Kerala,Thiruvananthapuram,695021,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0
2025-11-03,Tamil Nadu,Kanniyakumari,629202,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2025-04-01,Madhya Pradesh,Rajgarh,465689,0.0,0.0,0.0,747.0,534.0,0.0,0.0,534.0
2025-10-30,West Bengal,East Midnapore,721656,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-09-03,Kerala,Kottayam,686519,1.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0
2025-12-03,Kerala,Kozhikode,673524,0.0,0.0,0.0,30.0,11.0,1.0,7.0,11.0
2025-12-11,Jammu & Kashmir,Kupwara,193224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-12,Tamil Nadu,Theni,625579,2.0,2.0,0.0,3.0,8.0,2.0,9.0,8.0
2025-12-03,Kerala,Pathanamthitta,686547,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-10-27,Andhra Pradesh,Visakhapatnam,530009,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0
2025-11-01,Tamil Nadu,Tiruvannamalai,606710,0.0,0.0,0.0,4.0,4.0,4.0,6.0,4.0
2025-11-04,Madhya Pradesh,Jabalpur,482051,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0
2025-09-18,West Bengal,Bardhaman,713363,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-11-09,Odisha,Kendujhar,758035,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-09-24,Assam,Nalbari,781341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,Bihar,Saran,841224,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0
2025-09-06,Gujarat,Kheda,387350,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
2025-12-23,Karnataka,Belgaum,591147,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-12-26,Odisha,Gajapati,761200,1.0,0.0,0.0,2.0,5.0,2.0,12.0,5.0
2025-10-18,Tamil Nadu,Chengalpattu,603302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-11-19,Madhya Pradesh,Sagar,470111,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-04-01,Chhattisgarh,Raigarh,496551,0.0,0.0,0.0,110.0,752.0,0.0,0.0,752.0
2025-11-26,Gujarat,Kachchh,370155,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2025-12-26,Andhra Pradesh,Chittoor,517408,2.0,0.0,1.0,11.0,18.0,0.0,0.0,9.0
2025-11-08,Odisha,Sundergarh,770044,1.0,0.0,0.0,2.0,4.0,0.0,3.0,4.0
2025-09-03,Tamil Nadu,Kancheepuram,600126,3.0,1.0,0.0,17.0,6.0,3.0,15.0,6.0
2025-10-16,Karnataka,Belgaum,591129,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2025-12-20,Gujarat,Rajkot,360055,0.0,0.0,0.0,7.0,18.0,2.0,17.0,18.0
2025-10-28,Uttar Pradesh,Azamgarh,276127,0.0,1.0,0.0,8.0,2.0,4.0,2.0,2.0
2025-11-04,Punjab,Jalandhar,144416,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-08,West Bengal,Purba Medinipur,721633,3.0,2.0,0.0,7.0,7.0,0.0,0.0,7.0
2025-09-09,Karnataka,Bagalkot,587315,1.0,0.0,0.0,9.0,10.0,7.0,19.0,10.0
2025-09-08,Gujarat,Ahmadabad,382350,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0
2025-09-07,Odisha,Balangir,767032,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2025-10-18,West Bengal,Barddhaman,713201,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0
2025-03-01,Kerala,Thiruvananthapuram,695575,0.0,0.0,0.0,32.0,51.0,0.0,0.0,51.0
2025-12-28,Gujarat,Kachchh,370435,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0
2025-11-26,West Bengal,Kolkata,700058,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-12-29,Andhra Pradesh,Rangareddi,500060,0.0,0.0,0.0,0.0,7.0,0.0,3.0,7.0
2025-09-06,Maharashtra,Pune,411044,0.0,0.0,0.0,5.0,6.0,0.0,1.0,6.0
2025-10-13,Maharashtra,Solapur,413004,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
2025-11-13,Orissa,Cuttack,754293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-15,Maharashtra,Kolhapur,416121,4.0,0.0,0.0,8.0,16.0,0.0,0.0,16.0
2025-10-28,Rajasthan,Alwar,301714,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
2025-10-29,Chhattisgarh,Dakshin Bastar Dantewada,494111,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-12-13,Bihar,Darbhanga,847337,0.0,0.0,0.0,26.0,46.0,0.0,26.0,46.0
2025-11-08,Tamil Nadu,Thoothukkudi,628902,2.0,0.0,0.0,12.0,20.0,1.0,9.0,20.0
2025-10-28,Uttar Pradesh,Allahabad,212107,1.0,1.0,0.0,21.0,13.0,6.0,84.0,13.0
2025-12-10,Andhra Pradesh,Palnadu,522647,0.0,0.0,0.0,0.0,2.0,1.0,10.0,2.0
2025-11-04,Kerala,Pathanamthitta,689543,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2025-11-07,Madhya Pradesh,Gwalior,474012,2.0,2.0,0.0,7.0,7.0,3.0,30.0,7.0
2025-12-05,Andhra Pradesh,Nandyal,518101,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
2025-12-08,Andhra Pradesh,Sri Sathya Sai,515301,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
2025-10-24,Andhra Pradesh,Nellore,524312,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0
2025-12-14,Madhya Pradesh,Satna,485112,0.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0
2025-11-10,Odisha,Ganjam,761027,1.0,0.0,0.0,10.0,7.0,2.0,7.0,7.0
2025-10-15,Karnataka,Davanagere,577566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-05,Punjab,Sangrur,148028,3.0,1.0,0.0,9.0,20.0,3.0,31.0,20.0
2025-12-28,Uttar Pradesh,Lucknow,226104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-11-17,Maharashtra,Ahmadnagar,423605,0.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0
2025-10-16,Jharkhand,Garhwa,822114,10.0,2.0,1.0,43.0,79.0,14.0,110.0,39.5
2025-10-16,West Bengal,Barddhaman,713214,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-12-26,Punjab,Gurdaspur,143514,2.0,1.0,0.0,4.0,15.0,0.0,0.0,15.0
2025-12-16,West Bengal,Purba Medinipur,721658,0.0,0.0,0.0,5.0,6.0,1.0,8.0,6.0
2025-11-27,Karnataka,Bangalore,560100,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2025-10-24,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533211,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-13,Telangana,Hyderabad,500040,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-20,Karnataka,Chikkamagaluru,577182,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0
2025-09-11,Odisha,Kendujhar,756121,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2025-11-27,Andhra Pradesh,Warangal,506003,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-12-31,Tamil Nadu,Dindigul,624308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,Tamil Nadu,Vellore,631004,0.0,0.0,0.0,71.0,58.0,0.0,0.0,58.0
2025-09-29,Tamil Nadu,Viluppuram,605766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,Tamil Nadu,Thanjavur,614302,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2025-11-28,West Bengal,North Twenty Four Parganas,700159,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-11-26,Andhra Pradesh,Nellore,524307,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-11-14,Karnataka,Shimoga,577211,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
2025-12-06,Andhra Pradesh,East Godavari,533577,0.0,0.0,0.0,5.0,5.0,0.0,4.0,5.0
2025-12-09,Maharashtra,Nashik,422213,0.0,0.0,0.0,11.0,21.0,0.0,10.0,21.0
2025-12-03,Karnataka,Hassan,573130,0.0,0.0,0.0,4.0,5.0,2.0,9.0,5.0
2025-09-02,Telangana,Hyderabad,500081,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0
2025-09-10,Tamil Nadu,Cuddalore,608602,2.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0
2025-12-02,Tamil Nadu,Erode,638313,0.0,0.0,0.0,5.0,0.0,1.0,14.0,0.0
2025-09-03,Andhra Pradesh,Chittoor,517125,0.0,0.0,0.0,4.0,7.0,0.0,10.0,7.0
2025-09-02,Assam,Kamrup,781129,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2025-11-19,Assam,Kamrup,781102,5.0,1.0,0.0,7.0,0.0,1.0,35.0,0.0
2025-11-02,Tamil Nadu,Kanniyakumari,629701,3.0,0.0,0.0,12.0,15.0,1.0,2.0,15.0
2025-11-26,Pondicherry,Karaikal,609607,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-12-11,Madhya Pradesh,Ujjain,456661,0.0,0.0,0.0,9.0,7.0,2.0,2.0,7.0
2025-07-01,Telangana,Medchal-malkajgiri,500090,0.0,0.0,0.0,137.0,274.0,331.0,1981.0,274.0
2025-12-09,Madhya Pradesh,Rajgarh,465674,0.0,0.0,0.0,38.0,62.0,5.0,38.0,62.0
2025-09-17,Karnataka,Kodagu,571215,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2025-09-17,Uttar Pradesh,Gautam Buddha Nagar,203155,0.0,2.0,0.0,26.0,7.0,4.0,15.0,7.0
2025-10-30,Andhra Pradesh,Alluri Sitharama Raju,507121,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-09-19,Tamil Nadu,Villupuram,605401,2.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0
2025-09-12,West Bengal,Paschim Bardhaman,713339,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0
2025-11-09,Odisha,Kendujhar,758001,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-12-14,Maharashtra,Chandrapur,441212,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2025-11-11,Maharashtra,Pune,411036,0.0,0.0,1.0,15.0,5.0,1.0,44.0,2.5
2025-10-26,Uttar Pradesh,Lucknow,226102,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2025-05-01,Bihar,Saran,841206,0.0,0.0,0.0,117.0,75.0,0.0,0.0,75.0
2025-12-01,Assam,Darrang,784116,0.0,0.0,0.0,6.0,4.0,6.0,52.0,4.0
2025-12-18,Karnataka,Bangalore,560105,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
2025-09-08,Maharashtra,Latur,413519,10.0,1.0,0.0,11.0,22.0,1.0,32.0,22.0
2025-12-21,West Bengal,South Twenty Four Parganas,743351,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-07,Kerala,Ernakulam,683594,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0
2025-11-25,Haryana,Jhajjar,124106,4.0,0.0,0.0,33.0,15.0,0.0,2.0,15.0
2025-11-04,Tamil Nadu,Chennai,600028,0.0,0.0,0.0,34.0,9.0,3.0,20.0,9.0
2025-09-15,Andhra Pradesh,Nellore,524321,1.0,0.0,0.0,2.0,5.0,5.0,6.0,5.0
2025-12-05,Tamil Nadu,Virudhunagar,626106,0.0,0.0,0.0,6.0,20.0,0.0,0.0,20.0
2025-10-13,Rajasthan,Ajmer,305927,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-01,Punjab,Hoshiarpur,146114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-09-11,Karnataka,Bagalkot,587312,3.0,3.0,0.0,7.0,14.0,0.0,0.0,14.0
2025-12-22,Andhra Pradesh,Anantapur,515341,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-09-06,Arunachal Pradesh,West Kameng,790116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-31,Jharkhand,Godda,814160,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,West Bengal,Murshidabad,742177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-10,Madhya Pradesh,Jabalpur,482004,7.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0
2025-09-27,Telangana,K.v. Rangareddy,509217,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16,Karnataka,Chickmagalur,577548,3.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
2025-10-17,West Bengal,Nadia,741252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,Telangana,Warangal Rural,506112,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2025-12-02,Maharashtra,Nandurbar,425410,0.0,0.0,0.0,2.0,11.0,1.0,5.0,11.0
2025-10-15,Maharashtra,Satara,415520,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
2025-12-18,Uttar Pradesh,Agra,282005,0.0,0.0,0.0,3.0,1.0,0.0,9.0,1.0
2025-12-07,Karnataka,Vijayapura,586202,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
2025-12-01,Tamil Nadu,Thanjavur,614704,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
2025-11-12,Rajasthan,Jaipur,302019,1.0,3.0,1.0,22.0,5.0,0.0,0.0,2.5
2025-12-01,Gujarat,Amreli,365435,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2025-11-09,West Bengal,Bardhaman,713128,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
2025-12-07,Assam,Lakhimpur,784163,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2025-10-29,Delhi,South Delhi,110003,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
2025-12-27,Gujarat,Dahod,389155,0.0,1.0,0.0,5.0,8.0,3.0,18.0,8.0
2025-11-03,Telangana,Khammam,507140,0.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0
2025-10-23,Bihar,Muzaffarpur,843321,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
2025-09-04,Odisha,Sundargarh,769004,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
2025-12-09,Maharashtra,Ahmed Nagar,413738,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-12-03,Rajasthan,Jalor,343022,0.0,0.0,0.0,11.0,15.0,0.0,7.0,15.0
2025-12-29,Rajasthan,Nagaur,341024,3.0,2.0,0.0,7.0,7.0,1.0,13.0,7.0
2025-12-25,Odisha,Rayagada,764062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-23,Gujarat,Bharuch,393001,15.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0
2025-11-09,Tamil Nadu,Salem,636454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-04,Rajasthan,Nagaur,341026,2.0,4.0,0.0,11.0,2.0,3.0,5.0,2.0
2025-10-25,Tamil Nadu,Villupuram,607202,0.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0
2025-11-13,West Bengal,South 24 Parganas,743347,0.0,0.0,0.0,8.0,6.0,4.0,44.0,6.0
2025-10-24,Punjab,Gurdaspur,143505,3.0,0.0,0.0,17.0,33.0,3.0,44.0,33.0
2025-12-07,Chhattisgarh,Kanker,494661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-05,Uttar Pradesh,Muzaffarnagar,251003,3.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0
2025-11-19,Maharashtra,Aurangabad,431102,1.0,0.0,0.0,8.0,14.0,0.0,0.0,14.0
2025-09-15,Gujarat,Junagadh,362266,0.0,0.0,0.0,3.0,7.0,0.0,2.0,7.0
2025-11-03,Andhra Pradesh,Hyderabad,500011,0.0,0.0,0.0,4.0,7.0,0.0,0.0,7.0
2025-10-25,Telangana,Warangal,506318,0.0,0.0,0.0,8.0,5.0,2.0,3.0,5.0
2025-09-03,Gujarat,Mahesana,384320,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2025-12-12,Uttar Pradesh,Hardoi,241304,0.0,0.0,0.0,28.0,23.0,3.0,94.0,23.0
2025-12-10,Tamil Nadu,Coimbatore,641401,0.0,0.0,0.0,3.0,4.0,1.0,8.0,4.0
2025-12-06,West Bengal,Birbhum,731133,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0
2025-10-24,West Bengal,Murshidabad,742178,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-12-11,Punjab,Sangrur,148024,0.0,0.0,0.0,44.0,31.0,1.0,34.0,31.0
2025-11-29,Himachal Pradesh,Chamba,176305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-10-24,Odisha,Ganjam,761103,0.0,0.0,0.0,6.0,4.0,0.0,2.0,4.0
2025-12-26,Odisha,JAJPUR,754082,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
2025-11-14,Rajasthan,Jhunjhunu,333022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-03,Bihar,Sitamarhi,843330,0.0,0.0,0.0,29.0,45.0,0.0,0.0,45.0
2025-10-29,Andhra Pradesh,Guntur,522411,1.0,1.0,0.0,11.0,5.0,0.0,0.0,5.0
2025-11-25,Andhra Pradesh,Nalgonda,508101,0.0,0.0,0.0,2.0,6.0,0.0,2.0,6.0
2025-10-26,Karnataka,Kalaburagi,585287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-11,Chhattisgarh,Raipur,493890,0.0,0.0,0.0,1.0,19.0,0.0,2.0,19.0
2025-11-02,Uttar Pradesh,Bulandshahr,203002,4.0,1.0,0.0,11.0,3.0,0.0,4.0,3.0
2025-07-01,Uttarakhand,Udham Singh Nagar,263160,0.0,0.0,0.0,184.0,135.0,0.0,0.0,135.0
2025-09-18,Tamil Nadu,Kallakurichi,606305,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0
2025-12-18,Bihar,Araria,854331,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-09-13,Madhya Pradesh,East Nimar,450332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-12-31,Tamil Nadu,Sivaganga,630309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,Bihar,Bhagalpur,853202,0.0,0.0,0.0,20.0,42.0,2.0,68.0,42.0
2025-10-15,Uttar Pradesh,Azamgarh,223225,2.0,4.0,0.0,9.0,6.0,2.0,14.0,6.0
2025-06-01,Uttarakhand,Pauri Garhwal,246155,0.0,0.0,0.0,63.0,95.0,0.0,0.0,95.0
2025-11-27,Daman & Diu,Daman,396210,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2025-10-19,Madhya Pradesh,Ujjain,456550,6.0,0.0,0.0,10.0,18.0,2.0,12.0,18.0
2025-09-07,Bihar,Saran,841442,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-12-13,Bihar,Madhubani,847236,0.0,0.0,0.0,28.0,15.0,0.0,24.0,15.0
2025-11-16,Manipur,Ukhrul,795142,2.0,4.0,0.0,36.0,28.0,0.0,0.0,28.0
2025-12-22,Uttar Pradesh,Lalitpur,284136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-27,Rajasthan,Banswara,327605,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
2025-10-15,Himachal Pradesh,Hamirpur,174505,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-11-25,Chhattisgarh,Balrampur,497225,4.0,5.0,0.0,47.0,32.0,1.0,12.0,32.0
2025-11-25,West Bengal,Paschim Medinipur,721466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15,Uttar Pradesh,Faizabad,225406,2.0,0.0,0.0,12.0,4.0,2.0,21.0,4.0
2025-03-01,Kerala,Thiruvananthapuram,695612,0.0,0.0,0.0,42.0,40.0,10.0,108.0,40.0
2025-09-05,Madhya Pradesh,Datia,475673,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0
2025-12-16,Tamil Nadu,Villupuram,606213,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-12-13,West Bengal,South Twenty Four Parganas,700145,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-11-19,Orissa,Puri,752045,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0
2025-10-25,Uttar Pradesh,Azamgarh,276123,5.0,11.0,0.0,13.0,21.0,3.0,31.0,21.0
2025-09-08,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-15,Gujarat,Botad,364310,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-10-17,Andhra Pradesh,Cuddapah,516127,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0
2025-12-31,Tamil Nadu,Vellore,632514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Bihar,Muzaffarpur,843107,5.0,4.0,0.0,13.0,10.0,6.0,31.0,10.0
2025-12-22,Uttar Pradesh,Gorakhpur,273161,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2025-12-01,Odisha,Khorda,752106,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2025-09-09,Karnataka,Dharwad,580026,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-11-14,Uttar Pradesh,Mirzapur,231309,0.0,0.0,0.0,7.0,5.0,4.0,18.0,5.0
2025-12-18,Punjab,Gurdaspur,143519,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
2025-11-11,West Bengal,Howrah,711401,10.0,2.0,0.0,9.0,22.0,0.0,0.0,22.0
2025-12-20,Maharashtra,Jalgaon,425502,0.0,0.0,0.0,16.0,7.0,0.0,5.0,7.0
2025-10-15,Bihar,Supaul,852123,2.0,1.0,0.0,0.0,2.0,0.0,9.0,2.0
2025-11-05,Uttar Pradesh,Varanasi,221207,0.0,0.0,0.0,12.0,7.0,2.0,9.0,7.0
2025-09-03,Maharashtra,Thane,421604,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-12-09,Uttar Pradesh,Ghaziabad,245304,0.0,0.0,0.0,57.0,34.0,5.0,57.0,34.0
2025-11-15,Tamil Nadu,Madurai,625019,2.0,0.0,0.0,7.0,7.0,7.0,12.0,7.0
2025-12-24,Chhattisgarh,Baloda Bazar,493228,4.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0
2025-11-18,Karnataka,Vijayanagara,583134,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0
2025-10-30,Andhra Pradesh,Bapatla,522317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-23,Uttar Pradesh,Sultanpur,228171,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-02,Madhya Pradesh,Harda,461331,0.0,0.0,0.0,52.0,51.0,9.0,34.0,51.0
2025-12-12,Gujarat,Kheda,387540,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0
2025-09-24,Dadra and Nagar Haveli and Daman and Diu,Daman,396220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,Maharashtra,Kolhapur,416503,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0
2025-11-18,Karnataka,Yadgir,585287,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0
2025-12-01,Kerala,Thiruvananthapuram,695611,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-12-23,Karnataka,Udupi,576216,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-25,Andhra Pradesh,Sri Potti Sriramulu Nellore,523114,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2025-11-15,Gujarat,Ahmedabad,382440,10.0,7.0,1.0,13.0,24.0,2.0,34.0,12.0
